time,x_sp,xpos_
14.6525,-0.492847,0.956963
14.6535,-0.493733,0.956963
14.6546,-0.494646,0.948263
14.6555,-0.495449,0.948263
14.6565,-0.496278,0.948263
14.6576,-0.497292,0.948263
14.6587,-0.49818,0.948263
14.6595,-0.498918,0.948263
14.6605,-0.49978,0.948263
14.6615,-0.500594,0.948263
14.6624,-0.501445,0.948263
14.6634,-0.502312,0.948263
14.6644,-0.503186,0.948263
14.6655,-0.504129,0.934901
14.6667,-0.505104,0.934901
14.6675,-0.505844,0.934901
14.6685,-0.506659,0.934901
14.6695,-0.507518,0.934901
14.6704,-0.508346,0.934901
14.6714,-0.50922,0.934901
14.6725,-0.510088,0.934901
14.6735,-0.510974,0.926045
14.6744,-0.511787,0.926045
14.6754,-0.512652,0.926045
14.6765,-0.513552,0.926045
14.6775,-0.514387,0.926045
14.6786,-0.515375,0.926045
14.6795,-0.516159,0.926045
14.6805,-0.51698,0.926045
14.6814,-0.517804,0.926045
14.6824,-0.518643,0.926045
14.6834,-0.519495,0.926045
14.6844,-0.520361,0.926045
14.6855,-0.521255,0.912469
14.6864,-0.522061,0.912469
14.6874,-0.522911,0.912469
14.6884,-0.523778,0.912469
14.6895,-0.524685,0.912469
14.6904,-0.525464,0.912469
14.6915,-0.52635,0.912469
14.6926,-0.527278,0.912469
14.6935,-0.528111,0.912469
14.6945,-0.528897,0.903456
14.6954,-0.529727,0.903456
14.6965,-0.530641,0.903456
14.6975,-0.531457,0.903456
14.6987,-0.532475,0.903456
14.6994,-0.533114,0.903456
14.7006,-0.534065,0.903456
14.7015,-0.534879,0.903456
14.7025,-0.535703,0.903456
14.7034,-0.536496,0.903456
14.7045,-0.537385,0.903456
14.7055,-0.53819,0.889643
14.7065,-0.539077,0.889643
14.7074,-0.539855,0.889643
14.7084,-0.540706,0.889643
14.7095,-0.541633,0.889643
14.7105,-0.54243,0.889643
14.7116,-0.543317,0.889643
14.7126,-0.544177,0.889643
14.7135,-0.54493,0.880459
14.7145,-0.545754,0.880459
14.7155,-0.546645,0.880459
14.7165,-0.54743,0.880459
14.7174,-0.548253,0.880459
14.7184,-0.549088,0.880459
14.7194,-0.549928,0.880459
14.7204,-0.550762,0.880459
14.7214,-0.551587,0.880459
14.7225,-0.55245,0.880459
14.7235,-0.553331,0.880459
14.7246,-0.554258,0.880459
14.7257,-0.555115,0.880459
14.7266,-0.555891,0.866448
14.7275,-0.556622,0.866448
14.7285,-0.557496,0.866448
14.7295,-0.558277,0.866448
14.7306,-0.559197,0.866448
14.7315,-0.559957,0.866448
14.7325,-0.56082,0.866448
14.7336,-0.561667,0.857119
14.7346,-0.56254,0.857119
14.7356,-0.563334,0.857119
14.7366,-0.564173,0.857119
14.7375,-0.564915,0.857119
14.7385,-0.565737,0.857119
14.7395,-0.566606,0.857119
14.7405,-0.567376,0.857119
14.7415,-0.568194,0.857119
14.7425,-0.569003,0.857119
14.7435,-0.569834,0.857119
14.7445,-0.570665,0.857119
14.7455,-0.571463,0.842912
14.7467,-0.57248,0.842912
14.7476,-0.57322,0.842912
14.7485,-0.573945,0.842912
14.7495,-0.574785,0.842912
14.7505,-0.575564,0.842912
14.7515,-0.576401,0.842912
14.7526,-0.577331,0.842912
14.7535,-0.578013,0.833448
14.7546,-0.578916,0.833448
14.7555,-0.579695,0.833448
14.7566,-0.580535,0.833448
14.7575,-0.581286,0.833448
14.7585,-0.582092,0.833448
14.7595,-0.582934,0.833448
14.7605,-0.583759,0.833448
14.7617,-0.584697,0.833448
14.7625,-0.585337,0.833448
14.7635,-0.586148,0.833448
14.7644,-0.586947,0.833448
14.7655,-0.58779,0.819034
14.7666,-0.588711,0.819034
14.7674,-0.589373,0.819034
14.7685,-0.590206,0.819034
14.7695,-0.591065,0.819034
14.7705,-0.591833,0.819034
14.7715,-0.59263,0.819034
14.7726,-0.593494,0.819034
14.7735,-0.59421,0.819034
14.7745,-0.595032,0.809418
14.7755,-0.595825,0.809418
14.7765,-0.596629,0.809418
14.7775,-0.597442,0.809418
14.7787,-0.598444,0.809418
14.7795,-0.599087,0.809418
14.7806,-0.599966,0.809418
14.7815,-0.600683,0.809418
14.7825,-0.601427,0.809418
14.7836,-0.602341,0.809418
14.7845,-0.603032,0.809418
14.7855,-0.603832,0.809418
14.7864,-0.604604,0.809418
14.7875,-0.605445,0.809418
14.7884,-0.606204,0.809418
14.7894,-0.60699,0.79483
14.7905,-0.607799,0.79483
14.7916,-0.608689,0.79483
14.7925,-0.609449,0.79483
14.7934,-0.610175,0.79483
14.7944,-0.610962,0.79483
14.7955,-0.611829,0.79483
14.7964,-0.61255,0.79483
14.7975,-0.613368,0.785093
14.7986,-0.614268,0.785093
14.7995,-0.614923,0.785093
14.8005,-0.615778,0.785093
14.8015,-0.616517,0.785093
14.8025,-0.617301,0.785093
14.8034,-0.618059,0.785093
14.8044,-0.618848,0.785093
14.8054,-0.619636,0.785093
14.8064,-0.620406,0.785093
14.8075,-0.621285,0.785093
14.8085,-0.622056,0.785093
14.8095,-0.622807,0.770341
14.8107,-0.623756,0.770341
14.8115,-0.624372,0.770341
14.8127,-0.625337,0.770341
14.8135,-0.625906,0.770341
14.8145,-0.62673,0.770341
14.8156,-0.627577,0.770341
14.8167,-0.628393,0.770341
14.8175,-0.629051,0.770341
14.8186,-0.629914,0.760463
14.8197,-0.630731,0.760463
14.8205,-0.631355,0.760463
14.8215,-0.632183,0.760463
14.8225,-0.632901,0.760463
14.8235,-0.633668,0.760463
14.8244,-0.634439,0.760463
14.8254,-0.635212,0.760463
14.8268,-0.636285,0.760463
14.8275,-0.636772,0.760463
14.8285,-0.637563,0.760463
14.8294,-0.638288,0.745533
14.8304,-0.639059,0.745533
14.8315,-0.639843,0.745533
14.8325,-0.640672,0.745533
14.8335,-0.641389,0.745533
14.8346,-0.642256,0.745533
14.8355,-0.64295,0.745533
14.8366,-0.643806,0.745533
14.8375,-0.644441,0.735548
14.8385,-0.645248,0.735548
14.8395,-0.645974,0.735548
14.8405,-0.646728,0.735548
14.8415,-0.647497,0.735548
14.8424,-0.648246,0.735548
14.8435,-0.649036,0.735548
14.8444,-0.649767,0.735548
14.8455,-0.650565,0.735548
14.8467,-0.651456,0.735548
14.8475,-0.652072,0.735548
14.8485,-0.652813,0.735548
14.8494,-0.653554,0.720469
14.8504,-0.654307,0.720469
14.8514,-0.655072,0.720469
14.8525,-0.655833,0.720469
14.8534,-0.656579,0.720469
14.8545,-0.657356,0.720469
14.8556,-0.658172,0.720469
14.8564,-0.658843,0.720469
14.8574,-0.659588,0.710383
14.8584,-0.660341,0.710383
14.8594,-0.661098,0.710383
14.8606,-0.661958,0.710383
14.8615,-0.662625,0.710383
14.8624,-0.663344,0.710383
14.8635,-0.664108,0.710383
14.8645,-0.664881,0.710383
14.8655,-0.665625,0.710383
14.8666,-0.666443,0.710383
14.8675,-0.667122,0.710383
14.8687,-0.667987,0.710383
14.8695,-0.668578,0.695144
14.8704,-0.669309,0.695144
14.8714,-0.670043,0.695144
14.8725,-0.670828,0.695144
14.8734,-0.671528,0.695144
14.8744,-0.67227,0.695144
14.8755,-0.673075,0.695144
14.8766,-0.673842,0.695144
14.8776,-0.674592,0.695144
14.8785,-0.675271,0.684936
14.8795,-0.676005,0.684936
14.8805,-0.676733,0.684936
14.8816,-0.677542,0.684936
14.8825,-0.678187,0.684936
14.8834,-0.678907,0.684936
14.8847,-0.679818,0.684936
14.8854,-0.680372,0.684936
14.8865,-0.681134,0.684936
14.8875,-0.681859,0.684936
14.8885,-0.682594,0.684936
14.8894,-0.6833,0.669559
14.8904,-0.684032,0.669559
14.8915,-0.684792,0.669559
14.8926,-0.685622,0.669559
14.8935,-0.686276,0.669559
14.8944,-0.686943,0.669559
14.8954,-0.687664,0.669559
14.8965,-0.68844,0.669559
14.8975,-0.689146,0.659259
14.8986,-0.689957,0.659259
14.8994,-0.690574,0.659259
14.9005,-0.69135,0.659259
14.9015,-0.692074,0.659259
14.9025,-0.692772,0.659259
14.9036,-0.693545,0.659259
14.9045,-0.694198,0.659259
14.9055,-0.694918,0.659259
14.9064,-0.695606,0.659259
14.9075,-0.696345,0.659259
14.9085,-0.697066,0.659259
14.9095,-0.697778,0.643755
14.9105,-0.698521,0.643755
14.9115,-0.699265,0.643755
14.9126,-0.699998,0.643755
14.9135,-0.700668,0.643755
14.9144,-0.701337,0.643755
14.9155,-0.70207,0.643755
14.9166,-0.702866,0.643755
14.9174,-0.703476,0.633333
14.9184,-0.704184,0.633333
14.9194,-0.704892,0.633333
14.9205,-0.705639,0.633333
14.9215,-0.706335,0.633333
14.9224,-0.707012,0.633333
14.9234,-0.707718,0.633333
14.9246,-0.708574,0.633333
14.9255,-0.70921,0.633333
14.9266,-0.709974,0.633333
14.9274,-0.710548,0.633333
14.9284,-0.711248,0.633333
14.9295,-0.711977,0.633333
14.9305,-0.712687,0.633333
14.9316,-0.713441,0.633333
14.9326,-0.714175,0.633333
14.9334,-0.714753,0.617669
14.9345,-0.715508,0.617669
14.9355,-0.716197,0.617669
14.9365,-0.716859,0.617669
14.9375,-0.717613,0.617669
14.9385,-0.718267,0.617669
14.9395,-0.718992,0.617669
14.9404,-0.719631,0.617669
14.9415,-0.720347,0.607161
14.9424,-0.721011,0.607161
14.9434,-0.721706,0.607161
14.9445,-0.722421,0.607161
14.9455,-0.723154,0.607161
14.9464,-0.723784,0.607161
14.9474,-0.72447,0.607161
14.9484,-0.725165,0.607161
14.9494,-0.725845,0.607161
14.9504,-0.726532,0.607161
14.9514,-0.727219,0.607161
14.9524,-0.727873,0.607161
14.9534,-0.72859,0.591382
14.9546,-0.729388,0.591382
14.9555,-0.730018,0.591382
14.9565,-0.730688,0.591382
14.9575,-0.73135,0.591382
14.9585,-0.732031,0.591382
14.9595,-0.732731,0.591382
14.9605,-0.733431,0.591382
14.9615,-0.734064,0.580799
14.9625,-0.734767,0.580799
14.9634,-0.735413,0.580799
14.9645,-0.736125,0.580799
14.9655,-0.736796,0.580799
14.9665,-0.737466,0.580799
14.9674,-0.738121,0.580799
14.9685,-0.738817,0.580799
14.9694,-0.73946,0.580799
14.9704,-0.740133,0.580799
14.9714,-0.740803,0.580799
14.9725,-0.741507,0.580799
14.9735,-0.742202,0.564868
14.9744,-0.742815,0.564868
14.9754,-0.74348,0.564868
14.9765,-0.744178,0.564868
14.9774,-0.744825,0.564868
14.9784,-0.745488,0.564868
14.9794,-0.746149,0.564868
14.9805,-0.746833,0.564868
14.9814,-0.747483,0.55416
14.9824,-0.748147,0.55416
14.9834,-0.748809,0.55416
14.9847,-0.749632,0.55416
14.9855,-0.750205,0.55416
14.9864,-0.750804,0.55416
14.9875,-0.751471,0.55416
14.9885,-0.752139,0.55416
14.9895,-0.752825,0.55416
14.9905,-0.753457,0.55416
14.9914,-0.754089,0.55416
14.9925,-0.754764,0.55416
14.9935,-0.755428,0.538131
14.9944,-0.756066,0.538131
14.9955,-0.756731,0.538131
14.9965,-0.757377,0.538131
14.9974,-0.758015,0.538131
14.9984,-0.758666,0.538131
14.9994,-0.759317,0.538131
15.0005,-0.759989,0.538131
15.0015,-0.760666,0.527357
15.0026,-0.761366,0.527357
15.0035,-0.761936,0.527357
15.0044,-0.762567,0.527357
15.0055,-0.763281,0.527357
15.0065,-0.763877,0.527357
15.0075,-0.764541,0.527357
15.0084,-0.765149,0.527357
15.0095,-0.765858,0.527357
15.0108,-0.766643,0.527357
15.0115,-0.767122,0.527357
15.0125,-0.767727,0.527357
15.0135,-0.768381,0.511241
15.0144,-0.768997,0.511241
15.0155,-0.769672,0.511241
15.0166,-0.770389,0.511241
15.0174,-0.770916,0.511241
15.0185,-0.771565,0.511241
15.0195,-0.772206,0.511241
15.0205,-0.772836,0.511241
15.0215,-0.773478,0.500412
15.0225,-0.774108,0.500412
15.0235,-0.77474,0.500412
15.0244,-0.775352,0.500412
15.0254,-0.775977,0.500412
15.0265,-0.776667,0.500412
15.0275,-0.777296,0.500412
15.0286,-0.777994,0.500412
15.0294,-0.778497,0.500412
15.0304,-0.779126,0.500412
15.0314,-0.779749,0.500412
15.0326,-0.780463,0.500412
15.0335,-0.781024,0.484145
15.0347,-0.781783,0.484145
15.0355,-0.782261,0.484145
15.0365,-0.782882,0.484145
15.0375,-0.783513,0.484145
15.0385,-0.784183,0.484145
15.0395,-0.784757,0.484145
15.0405,-0.78539,0.484145
15.0414,-0.78598,0.473192
15.0425,-0.786619,0.473192
15.0435,-0.787229,0.473192
15.0445,-0.787841,0.473192
15.0455,-0.788465,0.473192
15.0464,-0.789056,0.473192
15.0476,-0.789764,0.473192
15.0486,-0.790378,0.473192
15.0494,-0.790895,0.473192
15.0504,-0.791512,0.473192
15.0514,-0.792118,0.473192
15.0525,-0.792742,0.473192
15.0535,-0.793364,0.456861
15.0544,-0.793948,0.456861
15.0554,-0.794551,0.456861
15.0564,-0.795155,0.456861
15.0575,-0.795786,0.456861
15.0584,-0.796365,0.456861
15.0594,-0.79698,0.456861
15.0606,-0.797654,0.456861
15.0617,-0.798324,0.456861
15.0625,-0.798808,0.445863
15.0635,-0.799398,0.445863
15.0645,-0.800008,0.445863
15.0655,-0.800596,0.445863
15.0664,-0.801183,0.445863
15.0674,-0.801777,0.445863
15.0685,-0.802427,0.445863
15.0695,-0.803034,0.445863
15.0705,-0.803582,0.445863
15.0715,-0.804182,0.445863
15.0724,-0.80476,0.445863
15.0735,-0.805366,0.429472
15.0744,-0.805939,0.429472
15.0754,-0.806534,0.429472
15.0765,-0.807146,0.429472
15.0777,-0.807895,0.429472
15.0785,-0.808325,0.429472
15.0795,-0.808918,0.429472
15.0805,-0.809522,0.429472
15.0815,-0.810093,0.418349
15.0825,-0.810668,0.418349
15.0834,-0.811246,0.418349
15.0845,-0.811879,0.418349
15.0855,-0.812451,0.418349
15.0864,-0.812989,0.418349
15.0874,-0.81357,0.418349
15.0885,-0.814163,0.418349
15.0895,-0.814747,0.418349
15.0904,-0.815316,0.418349
15.0915,-0.815912,0.418349
15.0925,-0.816531,0.418349
15.0936,-0.817144,0.418349
15.0945,-0.817653,0.401818
15.0955,-0.818215,0.401818
15.0965,-0.818823,0.401818
15.0975,-0.81938,0.401818
15.0984,-0.819921,0.401818
15.0996,-0.82058,0.401818
15.1005,-0.821108,0.401818
15.1014,-0.821632,0.390663
15.1025,-0.822223,0.390663
15.1035,-0.822791,0.390663
15.1044,-0.823342,0.390663
15.1055,-0.823933,0.390663
15.1065,-0.82449,0.390663
15.1077,-0.825159,0.390663
15.1085,-0.825643,0.390663
15.1097,-0.826301,0.390663
15.1105,-0.826751,0.390663
15.1114,-0.827296,0.390663
15.1124,-0.827858,0.390663
15.1134,-0.828414,0.374086
15.1145,-0.829023,0.374086
15.1155,-0.829569,0.374086
15.1165,-0.830124,0.374086
15.1176,-0.830745,0.374086
15.1186,-0.831284,0.374086
15.1195,-0.8318,0.374086
15.1204,-0.832321,0.374086
15.1214,-0.832868,0.374086
15.1225,-0.83344,0.374086
15.1235,-0.83402,0.374086
15.1245,-0.834535,0.374086
15.1254,-0.835073,0.362907
15.1265,-0.835654,0.362907
15.1275,-0.836235,0.362907
15.1285,-0.836757,0.362907
15.1296,-0.837343,0.362907
15.1305,-0.837823,0.362907
15.1315,-0.838369,0.362907
15.1325,-0.838915,0.362907
15.1334,-0.839456,0.362907
15.1347,-0.840111,0.362907
15.1355,-0.840561,0.362907
15.1364,-0.841083,0.362907
15.1374,-0.841617,0.34621
15.1384,-0.842155,0.34621
15.1394,-0.842692,0.34621
15.1405,-0.843256,0.34621
15.1415,-0.84379,0.34621
15.1426,-0.844394,0.34621
15.1435,-0.844894,0.34621
15.1446,-0.845471,0.34621
15.1454,-0.845909,0.334922
15.1464,-0.846444,0.334922
15.1475,-0.846993,0.334922
15.1486,-0.847596,0.334922
15.1496,-0.848137,0.334922
15.1504,-0.848573,0.334922
15.1515,-0.849132,0.334922
15.1526,-0.84972,0.334922
15.1535,-0.850166,0.334922
15.1545,-0.850702,0.334922
15.1555,-0.85122,0.334922
15.1564,-0.851732,0.334922
15.1575,-0.852293,0.318199
15.1584,-0.852768,0.318199
15.1596,-0.853393,0.318199
15.1605,-0.853871,0.318199
15.1616,-0.854402,0.318199
15.1625,-0.854869,0.318199
15.1635,-0.85538,0.318199
15.1645,-0.85594,0.318199
15.1654,-0.856411,0.306901
15.1665,-0.856946,0.306901
15.1676,-0.857512,0.306901
15.1685,-0.857999,0.306901
15.1694,-0.858466,0.306901
15.1704,-0.858976,0.306901
15.1715,-0.859497,0.306901
15.1724,-0.860002,0.306901
15.1735,-0.860525,0.306901
15.1744,-0.861017,0.306901
15.1755,-0.861549,0.306901
15.1765,-0.862083,0.306901
15.1775,-0.862548,0.306901
15.1785,-0.863054,0.290163
15.1794,-0.86355,0.290163
15.1805,-0.86408,0.290163
15.1816,-0.864621,0.290163
15.1827,-0.865173,0.290163
15.1835,-0.865613,0.290163
15.1845,-0.866085,0.290163
15.1854,-0.866566,0.278755
15.1864,-0.86706,0.278755
15.1874,-0.867558,0.278755
15.1885,-0.868063,0.278755
15.1895,-0.868592,0.278755
15.1905,-0.869061,0.278755
15.1915,-0.869566,0.278755
15.1926,-0.870101,0.278755
15.1936,-0.87059,0.278755
15.1944,-0.871018,0.278755
15.1955,-0.871536,0.278755
15.1965,-0.872022,0.278755
15.1975,-0.872527,0.261901
15.1986,-0.873078,0.261901
15.1994,-0.873465,0.261901
15.2005,-0.873998,0.261901
15.2015,-0.874477,0.261901
15.2024,-0.874925,0.261901
15.2035,-0.875448,0.261901
15.2045,-0.875934,0.261901
15.2054,-0.876367,0.25049
15.2065,-0.876865,0.25049
15.2075,-0.877347,0.25049
15.2084,-0.877812,0.25049
15.2095,-0.878303,0.25049
15.2105,-0.878785,0.25049
15.2115,-0.879283,0.25049
15.2125,-0.87977,0.25049
15.2135,-0.880217,0.25049
15.2144,-0.880673,0.25049
15.2154,-0.881147,0.25049
15.2165,-0.88163,0.25049
15.2175,-0.882102,0.233629
15.2184,-0.882557,0.233629
15.2195,-0.883045,0.233629
15.2205,-0.883506,0.233629
15.2215,-0.883979,0.233629
15.2224,-0.884428,0.233629
15.2235,-0.884908,0.233629
15.2245,-0.885401,0.233629
15.2254,-0.885827,0.222219
15.2265,-0.886311,0.222219
15.2276,-0.886806,0.222219
15.2285,-0.887241,0.222219
15.2294,-0.887673,0.222219
15.2306,-0.888203,0.222219
15.2316,-0.888653,0.222219
15.2325,-0.889068,0.222219
15.2335,-0.88955,0.222219
15.2347,-0.890081,0.222219
15.2355,-0.890435,0.222219
15.2367,-0.891016,0.222219
15.2375,-0.891355,0.222219
15.2384,-0.891781,0.205241
15.2395,-0.892252,0.205241
15.2405,-0.892705,0.205241
15.2415,-0.893154,0.205241
15.2425,-0.893601,0.205241
15.2435,-0.89408,0.205241
15.2446,-0.894576,0.205241
15.2456,-0.894987,0.205241
15.2465,-0.895402,0.193723
15.2475,-0.895827,0.193723
15.2485,-0.896294,0.193723
15.2495,-0.896714,0.193723
15.2504,-0.897147,0.193723
15.2514,-0.897588,0.193723
15.2525,-0.898039,0.193723
15.2534,-0.898471,0.193723
15.2544,-0.898905,0.193723
15.2555,-0.899394,0.193723
15.2565,-0.89979,0.193723
15.2576,-0.900284,0.176758
15.2587,-0.900757,0.176758
15.2596,-0.901148,0.176758
15.2605,-0.901569,0.176758
15.2614,-0.901955,0.176758
15.2624,-0.902386,0.176758
15.2636,-0.902868,0.176758
15.2647,-0.903349,0.176758
15.2655,-0.903692,0.176758
15.2665,-0.904129,0.165259
15.2675,-0.904573,0.165259
15.2686,-0.905014,0.165259
15.2694,-0.905383,0.165259
15.2705,-0.905819,0.165259
15.2716,-0.906274,0.165259
15.2725,-0.906662,0.165259
15.2735,-0.907084,0.165259
15.2745,-0.907505,0.165259
15.2755,-0.907945,0.165259
15.2767,-0.908418,0.165259
15.2775,-0.90877,0.165259
15.2785,-0.909169,0.148319
15.2795,-0.909597,0.148319
15.2805,-0.910017,0.148319
15.2816,-0.910476,0.148319
15.2825,-0.910855,0.148319
15.2837,-0.911334,0.148319
15.2846,-0.911733,0.148319
15.2856,-0.912114,0.148319
15.2865,-0.912493,0.136845
15.2874,-0.912878,0.136845
15.2885,-0.913296,0.136845
15.2894,-0.913694,0.136845
15.2905,-0.914111,0.136845
15.2915,-0.914515,0.136845
15.2924,-0.914908,0.136845
15.2935,-0.91534,0.136845
15.2945,-0.915732,0.136845
15.2955,-0.916139,0.136845
15.2967,-0.916615,0.136845
15.2974,-0.916913,0.11984
15.2985,-0.917332,0.11984
15.2995,-0.917748,0.11984
15.3005,-0.918134,0.11984
15.3015,-0.918506,0.108297
15.3025,-0.918903,0.108297
15.3035,-0.919297,0.108297
15.3045,-0.919694,0.108297
15.3055,-0.920118,0.108297
15.3065,-0.920474,0.108297
15.3074,-0.920855,0.108297
15.3084,-0.921249,0.108297
15.3097,-0.921724,0.108297
15.3107,-0.922132,0.108297
15.3115,-0.922429,0.108297
15.3125,-0.922825,0.108297
15.3134,-0.923181,0.108297
15.3144,-0.923564,0.108297
15.3155,-0.923961,0.108297
15.3166,-0.92439,0.108297
15.3175,-0.924722,0.09133
15.3186,-0.925151,0.09133
15.3194,-0.925471,0.09133
15.3205,-0.925868,0.09133
15.3215,-0.926241,0.09133
15.3225,-0.926614,0.09133
15.3235,-0.92699,0.09133
15.3245,-0.92736,0.09133
15.3256,-0.927774,0.0798216
15.3264,-0.928097,0.0798216
15.3275,-0.92849,0.0798216
15.3286,-0.92891,0.0798216
15.3294,-0.929214,0.0798216
15.3304,-0.929584,0.0798216
15.3315,-0.929954,0.0798216
15.3327,-0.93042,0.0798216
15.3335,-0.930699,0.0798216
15.3345,-0.931077,0.0798216
15.3355,-0.931426,0.0798216
15.3365,-0.931785,0.0798216
15.3374,-0.93214,0.0629
15.3384,-0.9325,0.0629
15.3394,-0.932862,0.0629
15.3405,-0.933226,0.0629
15.3414,-0.933578,0.0629
15.3425,-0.933965,0.0629
15.3436,-0.93434,0.0629
15.3446,-0.934715,0.0629
15.3454,-0.935004,0.0513267
15.3464,-0.935362,0.0513267
15.3474,-0.935713,0.0513267
15.3485,-0.936087,0.0513267
15.3494,-0.936415,0.0513267
15.3504,-0.936764,0.0513267
15.3515,-0.937123,0.0513267
15.3525,-0.93747,0.0513267
15.3536,-0.937852,0.0513267
15.3545,-0.938169,0.0513267
15.3555,-0.938533,0.0513267
15.3565,-0.938864,0.0513267
15.3574,-0.939191,0.0343559
15.3587,-0.939631,0.0343559
15.3595,-0.939898,0.0343559
15.3606,-0.940257,0.0343559
15.3614,-0.940559,0.0343559
15.3624,-0.940899,0.0343559
15.3635,-0.941266,0.0343559
15.3646,-0.941644,0.0343559
15.3655,-0.941933,0.0228289
15.3665,-0.942267,0.0228289
15.3676,-0.942624,0.0228289
15.3686,-0.942968,0.0228289
15.3695,-0.943269,0.0228289
15.3705,-0.943598,0.0228289
15.3714,-0.943911,0.0228289
15.3725,-0.944243,0.0228289
15.3735,-0.944601,0.0228289
15.3745,-0.944911,0.0228289
15.3755,-0.94523,0.0228289
15.3765,-0.94557,0.0228289
15.3775,-0.945886,0.00592229
15.3788,-0.946312,0.00592229
15.3795,-0.946541,0.00592229
15.3805,-0.946852,0.00592229
15.3815,-0.947171,0.00592229
15.3825,-0.947498,0.00592229
15.3835,-0.947813,0.00592229
15.3845,-0.948126,0.00592229
15.3854,-0.94844,-0.00555215
15.3864,-0.948756,-0.00555215
15.3875,-0.949087,-0.00555215
15.3884,-0.949386,-0.00555215
15.3895,-0.949725,-0.00555215
15.3905,-0.950022,-0.00555215
15.3915,-0.950342,-0.00555215
15.3926,-0.95069,-0.00555215
15.3936,-0.950984,-0.00555215
15.3944,-0.951253,-0.00555215
15.3954,-0.95156,-0.00555215
15.3965,-0.951885,-0.00555215
15.3975,-0.952205,-0.0225355
15.3986,-0.952536,-0.0225355
15.3995,-0.95279,-0.0225355
15.4005,-0.953116,-0.0225355
15.4016,-0.953422,-0.0225355
15.4025,-0.953714,-0.0225355
15.4035,-0.954,-0.0225355
15.4045,-0.954315,-0.0225355
15.4055,-0.954591,-0.0340972
15.4066,-0.954922,-0.0340972
15.4075,-0.955212,-0.0340972
15.4084,-0.955479,-0.0340972
15.4095,-0.955782,-0.0340972
15.4104,-0.956063,-0.0340972
15.4115,-0.956371,-0.0340972
15.4125,-0.956664,-0.0340972
15.4136,-0.956974,-0.0340972
15.4147,-0.957295,-0.0340972
15.4155,-0.957546,-0.0340972
15.4165,-0.957822,-0.0340972
15.4174,-0.958093,-0.0509957
15.4184,-0.958378,-0.0509957
15.4194,-0.958667,-0.0509957
15.4205,-0.95898,-0.0509957
15.4215,-0.95925,-0.0509957
15.4225,-0.959539,-0.0509957
15.4236,-0.959842,-0.0509957
15.4245,-0.960089,-0.0509957
15.4255,-0.960369,-0.0624879
15.4265,-0.960653,-0.0624879
15.4275,-0.960914,-0.0624879
15.4285,-0.961205,-0.0624879
15.4296,-0.961502,-0.0624879
15.4305,-0.961742,-0.0624879
15.4315,-0.962017,-0.0624879
15.4325,-0.962291,-0.0624879
15.4335,-0.962557,-0.0624879
15.4345,-0.962829,-0.0624879
15.4355,-0.963104,-0.0624879
15.4364,-0.963366,-0.0624879
15.4375,-0.96364,-0.0792973
15.4384,-0.963898,-0.0792973
15.4395,-0.964176,-0.0792973
15.4405,-0.964432,-0.0792973
15.4415,-0.96471,-0.0792973
15.4427,-0.965015,-0.0792973
15.4435,-0.965237,-0.0792973
15.4446,-0.965508,-0.0792973
15.4455,-0.965741,-0.0908569
15.4464,-0.965999,-0.0908569
15.4474,-0.966254,-0.0908569
15.4485,-0.966516,-0.0908569
15.4495,-0.966779,-0.0908569
15.4505,-0.967044,-0.0908569
15.4515,-0.967288,-0.0908569
15.4525,-0.967538,-0.0908569
15.4535,-0.967796,-0.0908569
15.4545,-0.968043,-0.0908569
15.4555,-0.968309,-0.0908569
15.4565,-0.968545,-0.0908569
15.4574,-0.968782,-0.107704
15.4586,-0.969075,-0.107704
15.4595,-0.969292,-0.107704
15.4605,-0.969542,-0.107704
15.4615,-0.96977,-0.107704
15.4625,-0.970014,-0.107704
15.4635,-0.970263,-0.107704
15.4645,-0.970502,-0.107704
15.4655,-0.970753,-0.119181
15.4665,-0.970993,-0.119181
15.4675,-0.971217,-0.119181
15.4685,-0.971454,-0.119181
15.4694,-0.971687,-0.119181
15.4704,-0.971922,-0.119181
15.4715,-0.972163,-0.119181
15.4725,-0.972398,-0.119181
15.4735,-0.972635,-0.119181
15.4747,-0.972919,-0.119181
15.4755,-0.973103,-0.119181
15.4766,-0.97335,-0.119181
15.4774,-0.973545,-0.135917
15.4784,-0.973775,-0.135917
15.4794,-0.974001,-0.135917
15.4806,-0.974254,-0.135917
15.4816,-0.974486,-0.135917
15.4826,-0.974715,-0.135917
15.4835,-0.974917,-0.135917
15.4845,-0.975139,-0.135917
15.4855,-0.975351,-0.147314
15.4866,-0.975593,-0.147314
15.4874,-0.975784,-0.147314
15.4885,-0.976006,-0.147314
15.4894,-0.976218,-0.147314
15.4904,-0.976435,-0.147314
15.4915,-0.976657,-0.147314
15.4925,-0.976869,-0.147314
15.4936,-0.97711,-0.147314
15.4945,-0.977306,-0.147314
15.4954,-0.977504,-0.147314
15.4965,-0.977715,-0.147314
15.4974,-0.977922,-0.164097
15.4984,-0.978129,-0.164097
15.4995,-0.978341,-0.164097
15.5005,-0.978563,-0.164097
15.5015,-0.978762,-0.164097
15.5024,-0.978955,-0.164097
15.5034,-0.979156,-0.164097
15.5045,-0.979367,-0.164097
15.5055,-0.979571,-0.175562
15.5064,-0.979764,-0.175562
15.5075,-0.979967,-0.175562
15.5087,-0.980216,-0.175562
15.5095,-0.980372,-0.175562
